38869,1285.7,14.52
38870,1288.2,14.32
38873,1265.3,16.65
38874,1263.8,17.34
38875,1256.2,17.8
38876,1257.9,18.35
38877,1252.3,18.12
38880,1236.4,20.96
38881,1223.7,23.81
38882,1230,21.46
38883,1256.2,15.9
38884,1251.5,17.25
38887,1240.1,17.83
38888,1240.1,16.69
38889,1252.2,15.52
38890,1245.6,15.88
38891,1244.5,15.89
38894,1250.6,15.62
38895,1239.2,16.4
38896,1246,15.79
38897,1272.9,13.03
38898,1270.2,13.08
38901,1280.2,13.05
38903,1270.9,14.15
38904,1274.1,13.65
38905,1265.5,13.97
38908,1267.3,14.02
38909,1272.5,13.14
38910,1258.6,14.49
38911,1242.3,17.79
38912,1236.2,18.05
38915,1234.5,18.64
38916,1236.9,17.74
38917,1259.8,15.55
38918,1249.1,16.21
38919,1240.3,17.4
38922,1260.9,14.98
38923,1268.9,14.85
38924,1268.4,14.62
38925,1263.2,14.94
38926,1278.5,14.33
38929,1276.7,14.95
38930,1270.9,15.05
38931,1278.5,14.34
38932,1280.3,14.46
38933,1279.4,14.34
38936,1275.8,15.23
38937,1271.5,15.23
38938,1266,15.2
38939,1271.8,14.46
38940,1266.7,14.3
38943,1268.2,14.26
38944,1285.6,13.42
38945,1295.4,12.41
38946,1297.5,12.24
38947,1302.3,11.64
38950,1297.5,12.22
38951,1298.8,12.19
38952,1293,12.4
38953,1296.1,12.4
38954,1295.1,12.31
38957,1301.8,12.18
38958,1304.3,12.28
38959,1304.3,12.22
38960,1303.8,12.31
38961,1311,11.96
38965,1313.2,12.63
38966,1300.3,13.74
38967,1294,13.88
38968,1298.9,13.16
38971,1299.5,12.99
38972,1313.1,11.92
38973,1318.1,11.18
38974,1316.3,11.55
38975,1319.9,11.76
38978,1321.2,11.78
38979,1318.3,11.98
38980,1325.2,11.39
38981,1318,12.25
38982,1314.8,12.59
38985,1326.4,12.12
38986,1336.3,11.53
38987,1336.6,11.58
38988,1339.2,11.72
38989,1335.8,11.98
38992,1331.3,12.57
38993,1334.1,12.24
38994,1350.2,11.86
38995,1353.2,11.98
38996,1349.6,11.56
38999,1350.7,11.68
39000,1353.4,11.52
39001,1350,11.62
39002,1362.8,11.09
39003,1365.6,10.75
39006,1369,11.09
39007,1364,11.73
39008,1366,11.34
39009,1367,10.9
39010,1368.6,10.63
39013,1377,11.08
39014,1377.4,10.78
39015,1382.2,10.66
39016,1389.1,10.56
39017,1377.3,10.8
39020,1377.9,11.2
39021,1377.9,11.1
39022,1367.8,11.51
39023,1367.3,11.42
39024,1364.3,11.16
39027,1379.8,11.16
39028,1382.8,11.09
39029,1385.7,10.75
39030,1378.3,11.01
39031,1380.9,10.79
39034,1384.4,10.86
39035,1393.2,10.5
39036,1396.6,10.31
39037,1399.8,10.16
39038,1401.2,10.05
39041,1400.5,9.97
39042,1402.8,9.9
39043,1406.1,10.14
39045,1401,10.73
39048,1381.9,12.3
39049,1386.7,11.62
39050,1399.5,10.83
39051,1400.6,10.91
39052,1396.7,11.66
39055,1409.1,11.23
39056,1414.8,11.27
39057,1412.9,11.33
39058,1407.3,12.67
39059,1409.8,12.07
39062,1413,10.71
39063,1411.6,10.65
39064,1413.2,10.18
39065,1425.5,9.97
39066,1427.1,10.05
39069,1422.5,10.6
39070,1425.5,10.3
39071,1423.5,10.26
39072,1418.3,10.53
39073,1410.8,11.36
39077,1416.9,11.26
39078,1426.8,10.64
39079,1424.7,10.99
39080,1418.3,11.56
39085,1416.6,12.04
39086,1418.3,11.51
39087,1409.7,12.14
39090,1412.8,12
39091,1412.1,11.91
39092,1414.8,11.47
39093,1423.8,10.87
39094,1430.7,10.15
39098,1431.9,10.74
39099,1430.6,10.59
39100,1426.4,10.85
39101,1430.5,10.4
39104,1423,10.77
39105,1428,10.34
39106,1440.1,9.89
39107,1423.9,11.22
39108,1422.2,11.13
39111,1420.6,11.45
39112,1428.8,10.96
39113,1438.2,10.42
39114,1445.9,10.31
39115,1448.4,10.08
39118,1447,10.55
39119,1448,10.65
39120,1450,10.32
39121,1448.3,10.44
39122,1438.1,11.1
39125,1433.4,11.61
39126,1444.3,10.34
39127,1455.3,10.23
39128,1456.8,10.22
39129,1455.5,10.02
39133,1459.7,10.24
39134,1457.6,10.2
39135,1456.4,10.18
39136,1451.2,10.58
39139,1449.4,11.15
39140,1399,18.31
39141,1406.8,15.42
39142,1403.2,15.82
39143,1387.2,18.61
39146,1374.1,19.63
39147,1395.4,15.96
39148,1392,15.24
39149,1401.9,14.29
39150,1402.8,14.09
39153,1406.6,13.99
39154,1378,18.13
39155,1387.2,17.27
39156,1392.3,16.43
39157,1387,16.79
39160,1402.1,14.59
39161,1410.9,13.27
39162,1435,12.19
39163,1434.5,12.93
39164,1436.1,12.95
39167,1437.5,13.16
39168,1428.6,13.48
39169,1417.2,14.98
39170,1422.5,15.14
39171,1420.9,14.64
39174,1424.5,14.53
39175,1437.8,13.46
39176,1439.4,13.24
39177,1443.8,13.23
39181,1444.6,13.14
39182,1448.4,12.68
39183,1438.9,13.49
39184,1447.8,12.71
39185,1452.8,12.2
39188,1468.5,11.98
39189,1471.5,12.14
39190,1472.5,12.42
39191,1470.7,12.54
39192,1484.3,12.07
39195,1480.9,13.04
39196,1480.4,13.12
39197,1495.4,13.21
39198,1494.2,12.79
39199,1494.1,12.45
39202,1482.4,14.22
39203,1486.3,13.51
39204,1495.9,13.08
39205,1502.4,13.09
39206,1505.6,12.91
39209,1509.5,13.15
39210,1507.7,13.21
39211,1512.6,12.88
39212,1491.5,13.6
39213,1505.8,12.95
39216,1503.2,13.96
39217,1501.2,14.01
39218,1514.1,13.5
39219,1512.8,13.51
39220,1522.8,12.76
39223,1525.1,13.3
39224,1524.1,13.06
39225,1522.3,13.24
39226,1507.5,14.08
39227,1515.7,13.34
39231,1518.1,13.53
39232,1530.2,12.83
39233,1530.6,13.05
39234,1536.3,12.78
39237,1539.2,13.29
39238,1531,13.63
39239,1517.4,14.87
39240,1490.7,17.06
39241,1507.7,14.84
39244,1509.1,14.71
39245,1493,16.67
39246,1515.7,14.73
39247,1523,13.64
39248,1532.9,13.94
39251,1531,13.42
39252,1533.7,12.85
39253,1512.8,14.67
39254,1522.2,14.21
39255,1502.6,15.75
39258,1497.7,16.65
39259,1492.9,18.89
39260,1506.3,15.53
39261,1505.7,15.54
39262,1503.3,16.23
39265,1519.4,15.4
39266,1524.9,14.92
39268,1525.4,15.48
39269,1530.4,14.72
39272,1531.8,15.16
39273,1510.1,17.57
39274,1518.8,16.64
39275,1547.7,15.54
39276,1552.5,15.15
39279,1549.5,15.59
39280,1549.4,15.63
39281,1546.2,16
39282,1553.1,15.23
39283,1534.1,16.95
39286,1541.6,16.81
39287,1511,18.55
39288,1518.1,18.1
39289,1482.7,20.74
39290,1459,24.17
39293,1473.9,20.87
39294,1455.3,23.52
39295,1465.8,23.67
39296,1472.2,21.22
39297,1433.1,25.16
39300,1467.7,22.94
39301,1476.7,21.56
39302,1497.5,21.45
39303,1453.1,26.48
39304,1453.6,28.3
39307,1452.9,26.57
39308,1426.5,27.68
39309,1406.7,30.67
39310,1411.3,30.83
39311,1445.9,29.99
39314,1445.5,26.33
39315,1447.1,25.25
39316,1464.1,22.89
39317,1462.5,22.62
39318,1479.4,20.72
39321,1466.8,22.72
39322,1432.4,26.3
39323,1463.8,23.81
39324,1457.6,25.06
39325,1474,23.38
39329,1489.4,22.78
39330,1472.3,24.58
39331,1478.5,23.99
39332,1453.5,26.23
39335,1451.7,27.38
39336,1471.5,25.27
39337,1471.6,24.96
39338,1484,24.76
39339,1484.2,24.92
39342,1476.7,26.48
39343,1519.8,20.35
39344,1529,20.03
39345,1518.8,20.45
39346,1525.8,19
39349,1517.7,19.37
39350,1517.2,18.6
39351,1525.4,17.63
39352,1531.4,17
39353,1526.8,18
39356,1547,17.84
39357,1546.6,18.49
39358,1539.6,18.8
39359,1542.8,18.44
39360,1557.6,16.91
39363,1552.6,17.46
39364,1565.2,16.12
39365,1562.5,16.67
39366,1554.4,18.88
39367,1561.8,17.73
39370,1548.7,19.25
39371,1538.5,20.02
39372,1541.2,18.54
39373,1540.1,18.5
39374,1500.6,22.96
39377,1506.3,21.64
39378,1519.6,20.41
39379,1515.9,20.8
39380,1514.4,21.17
39381,1535.3,19.56
39384,1541,19.87
39385,1531,21.07
39386,1549.4,18.53
39387,1508.4,23.21
39388,1509.7,23.01
39391,1502.2,24.31
39392,1520.3,21.39
39393,1475.6,26.49
39394,1474.8,26.16
39395,1453.7,28.5
39398,1439.2,31.09
39399,1481,24.1
39400,1470.6,25.94
39401,1451.2,28.06
39402,1458.7,25.49
39405,1433.3,26.01
39406,1439.7,24.88
39407,1416.8,26.84
39409,1440.7,25.61
39412,1407.2,28.91
39413,1428.2,26.28
39414,1469,24.11
39415,1469.7,23.97
39416,1481.1,22.87
39419,1472.4,23.61
39420,1462.8,23.79
39421,1485,22.53
39422,1507.3,20.96
39423,1504.7,20.85
39426,1516,20.74
39427,1477.7,23.59
39428,1486.6,22.47
39429,1488.4,22.56
39430,1468,23.27
39433,1445.9,24.52
39434,1455,22.64
39435,1453,21.68
39436,1460.1,20.58
39437,1484.5,18.47
39440,1496.5,18.6
39442,1497.7,18.66
39443,1476.4,20.26
39444,1478.5,20.74
39447,1468.4,22.5
39449,1447.2,23.17
39450,1447.2,22.49
39451,1411.6,23.94
39454,1416.2,23.79
39455,1390.2,25.43
39456,1409.1,24.12
39457,1420.3,23.45
39458,1401,23.68
39461,1416.2,22.9
39462,1381,23.34
39463,1373.2,24.38
39464,1333.2,28.46
39465,1325.2,27.18
39469,1310.5,31.01
39470,1338.6,29.02
39471,1352.1,27.78
39472,1330.6,29.08
39475,1354,27.78
39476,1362.3,27.32
39477,1355.8,27.62
39478,1378.5,26.2
39479,1395.4,24.02
39482,1380.8,25.99
39483,1336.6,28.24
39484,1326.5,28.97
39485,1336.9,27.66
39486,1331.3,28.01
39489,1339.1,27.6
39490,1348.9,26.33
39491,1367.2,24.88
39492,1348.9,25.54
39493,1350,25.02
39497,1348.8,25.59
39498,1360,24.4
39499,1342.5,25.12
39500,1353.1,24.06
39503,1371.8,23.03
39504,1381.3,21.9
39505,1380,22.69
39506,1367.7,23.53
39507,1330.6,26.54
39510,1331.3,26.28
39511,1326.8,25.52
39512,1333.7,24.6
39513,1304.3,27.55
39514,1293.4,27.49
39517,1273.4,29.38
39518,1320.7,26.36
39519,1308.8,27.22
39520,1315.5,27.29
39521,1288.1,31.16
39524,1276.6,32.24
39525,1330.7,25.79
39526,1298.4,29.84
39527,1329.5,26.62
39531,1349.9,25.73
39532,1353,25.72
39533,1341.1,26.08
39534,1325.8,25.88
39535,1315.2,25.71
39538,1322.7,25.61
39539,1370.2,22.68
39540,1367.5,23.43
39541,1369.3,23.21
39542,1370.4,22.45
39545,1372.5,22.42
39546,1365.5,22.36
39547,1354.5,22.81
39548,1360.5,21.98
39549,1332.8,23.46
39552,1328.3,23.82
39553,1334.4,22.78
39554,1364.7,20.53
39555,1365.6,20.37
39556,1390.3,20.13
39559,1388.2,20.5
39560,1375.9,20.87
39561,1379.9,20.26
39562,1388.8,20.06
39563,1397.8,19.59
39566,1396.4,19.64
39567,1390.9,20.24
39568,1385.6,20.79
39569,1409.3,18.88
39570,1413.9,18.18
39573,1407.5,18.9
39574,1418.3,18.21
39575,1392.6,19.73
39576,1397.7,19.4
39577,1388.3,19.41
39580,1403.6,17.79
39581,1403,17.98
39582,1408.7,17.66
39583,1423.6,16.3
39584,1425.3,16.47
39587,1426.6,17.01
39588,1413.4,17.58
39589,1390.7,18.59
39590,1394.3,18.05
39591,1375.9,19.55
39595,1385.3,19.64
39596,1390.8,19.07
39597,1398.3,18.14
39598,1400.4,17.83
39601,1385.7,19.83
39602,1377.7,20.24
39603,1377.2,20.8
39604,1404,18.63
39605,1360.7,23.56
39608,1361.8,23.12
39609,1358.4,23.18
39610,1335.5,24.12
39611,1339.9,23.33
39612,1360,21.22
39615,1360.1,20.95
39616,1350.9,21.13
39617,1337.8,22.24
39618,1342.8,21.58
39619,1317.9,22.87
39622,1318,22.64
39623,1314.3,22.42
39624,1322,21.14
39625,1283.2,23.93
39626,1278.4,23.44
39629,1280,23.95
39630,1284.9,23.65
39631,1261.5,25.92
39632,1262.9,24.78
39636,1252.3,25.78
39637,1273.7,23.15
39638,1244.7,25.23
39639,1253.4,25.59
39640,1239.5,27.49
39643,1228.3,28.48
39644,1214.9,28.54
39645,1245.4,25.1
39646,1260.3,25.01
39647,1260.7,24.05
39650,1260,23.05
39651,1277,21.18
39652,1282.2,21.31
39653,1252.5,23.44
39654,1257.8,22.91
39657,1234.4,24.23
39658,1263.2,22.03
39659,1284.3,21.21
39660,1267.4,22.94
39661,1260.3,22.57
39664,1249,23.49
39665,1284.9,21.14
39666,1289.2,20.23
39667,1266.1,21.15
39668,1296.3,20.66
39671,1305.3,20.12
39672,1289.6,21.17
39673,1285.8,21.55
39674,1292.9,20.34
39675,1298.2,19.58
39678,1278.6,20.98
39679,1266.7,21.28
39680,1274.5,20.42
39681,1277.7,19.82
39682,1292.2,18.81
39685,1266.8,20.97
39686,1271.5,20.49
39687,1281.7,19.76
39688,1300.7,19.43
39689,1282.8,20.65
39693,1277.6,21.99
39694,1275,21.43
39695,1236.8,24.03
39696,1242.3,23.06
39699,1267.8,22.64
39700,1224.5,25.47
39701,1232,24.52
39702,1249,24.39
39703,1251.7,25.66
39706,1192.7,31.7
39707,1213.6,30.3
39708,1156.4,36.22
39709,1206.5,33.1
39710,1255.1,32.07
39713,1207.1,33.85
39714,1188.2,35.72
39715,1185.9,35.19
39716,1209.2,32.82
39717,1213,34.74
39720,1106.4,46.72
39721,1166.4,39.39
39722,1161.1,39.81
39723,1114.3,45.26
39724,1099.2,45.14
39727,1056.9,52.05
39728,996.23,53.68
39729,984.94,57.53
39730,909.92,63.92
39731,899.22,69.95
39734,1003.4,54.99
39735,998.01,55.13
39736,907.84,69.25
39737,946.43,67.61
39738,940.55,70.33
39741,985.4,52.97
39742,955.05,53.11
39743,896.78,69.65
39744,908.11,67.8
39745,876.77,79.13
39748,848.92,80.06
39749,940.51,66.96
39750,930.09,69.96
39751,954.09,62.9
39752,968.75,59.89
39755,966.3,53.68
39756,1005.8,47.73
39757,952.77,54.56
39758,904.88,63.68
39759,930.99,56.1
39762,919.21,59.98
39763,898.95,61.44
39764,852.3,66.46
39765,911.29,59.83
39766,873.29,66.31
39769,850.75,69.15
39770,859.12,67.64
39771,806.58,74.26
39772,752.44,80.86
39773,800.03,72.67
39776,851.81,64.7
39777,857.39,60.9
39778,887.68,54.92
39780,896.24,55.28
39783,816.21,68.51
39784,848.81,62.98
39785,870.74,60.72
39786,845.22,63.64
39787,876.07,59.93
39790,909.7,58.49
39791,888.67,58.91
39792,899.24,55.73
39793,873.59,55.78
39794,879.73,54.28
39797,868.57,56.76
39798,913.18,52.37
39799,904.42,49.84
39800,885.28,47.34
39801,887.88,44.93
39804,871.63,44.56
39805,863.16,45.02
39806,868.15,44.21
39808,872.8,43.38
39811,869.42,43.9
39812,890.64,41.63
39813,903.25,40
39815,931.8,39.19
39818,927.45,39.08
39819,934.7,38.56
39820,906.65,43.39
39821,909.73,42.56
39822,890.35,42.82
39825,870.26,45.84
39826,871.79,43.27
39827,842.62,49.14
39828,843.74,51
39829,850.12,46.11
39833,805.22,56.65
39834,840.24,46.42
39835,827.5,47.29
39836,831.95,47.27
39839,836.57,45.69
39840,845.71,42.25
39841,874.09,39.66
39842,845.14,42.63
39843,825.88,44.84
39846,825.44,45.52
39847,838.51,43.06
39848,832.23,43.85
39849,845.85,43.73
39850,868.6,43.37
39853,869.89,43.64
39854,827.16,46.67
39855,833.74,44.53
39856,835.19,41.25
39857,826.84,42.93
39861,789.17,48.66
39862,788.42,48.46
39863,778.94,47.08
39864,770.05,49.3
39867,743.33,52.62
39868,773.14,45.49
39869,764.9,44.67
39870,752.83,44.66
39871,735.09,46.35
39874,700.82,52.65
39875,696.33,50.93
39876,712.87,47.56
39877,682.55,50.17
39878,683.38,49.33
39881,676.53,49.68
39882,719.6,44.37
39883,721.36,43.61
39884,750.74,41.18
39885,756.55,42.36
39888,753.89,43.74
39889,778.12,40.8
39890,794.35,40.06
39891,784.04,43.68
39892,768.54,45.89
39895,822.92,43.23
39896,806.12,42.93
39897,813.88,42.25
39898,832.86,40.36
39899,815.94,41.04
39902,787.53,45.54
39903,797.87,44.14
39904,811.08,42.28
39905,834.38,42.04
39906,842.5,39.7
39909,835.48,40.93
39910,815.55,40.39
39911,825.16,38.85
39912,856.56,36.53
39916,858.73,37.81
39917,841.5,37.67
39918,852.06,36.17
39919,865.3,35.79
39920,869.6,33.94
39923,832.39,39.18
39924,850.08,37.14
39925,843.55,38.1
39926,851.92,37.15
39927,866.23,36.82
39930,857.51,38.32
39931,855.16,37.95
39932,873.64,36.08
39933,872.81,36.5
39934,877.52,35.3
39937,907.24,34.53
39938,903.8,33.36
39939,919.53,32.45
39940,907.39,33.44
39941,929.23,32.05
39944,909.24,32.87
39945,908.35,31.8
39946,883.92,33.65
39947,893.07,31.37
39948,882.88,33.12
39951,909.71,30.24
39952,908.13,28.8
39953,903.47,29.03
39954,888.33,31.35
39955,887,32.63
39959,910.33,30.62
39960,893.06,32.36
39961,906.83,31.67
39962,919.14,28.92
39965,942.87,30.04
39966,944.74,29.63
39967,931.76,31.02
39968,942.46,30.18
39969,940.09,29.62
39972,939.14,29.77
39973,942.43,28.27
39974,939.15,28.46
39975,944.89,28.11
39976,946.21,28.15
39979,923.72,30.81
39980,911.97,32.68
39981,910.71,31.54
39982,918.37,30.03
39983,921.23,27.99
39986,893.04,31.17
39987,895.1,30.58
39988,900.94,29.05
39989,920.26,26.36
39990,918.9,25.93
39993,927.23,25.35
39994,919.32,26.35
39995,923.33,26.22
39996,896.42,27.95
40000,898.72,29
40001,881.03,30.85
40002,879.56,31.3
40003,882.68,29.78
40004,879.13,29.02
40007,901.05,26.31
40008,905.84,25.02
40009,932.68,25.89
40010,940.74,25.42
40011,940.38,24.34
40014,951.13,24.4
40015,954.58,23.87
40016,954.07,23.47
40017,976.29,23.43
40018,979.26,23.09
40021,982.18,24.28
40022,979.62,25.01
40023,975.15,25.61
40024,986.75,25.4
40025,987.48,25.92
40028,1002.6,25.56
40029,1005.6,24.89
40030,1002.7,24.9
40031,997.08,25.67
40032,1010.5,24.76
40035,1007.1,24.99
40036,994.35,25.99
40037,1005.8,25.45
40038,1012.7,24.71
40039,1004.1,24.27
40042,979.73,27.89
40043,989.67,26.18
40044,996.46,26.26
40045,1007.4,25.09
40046,1026.1,25.01
40049,1025.6,25.14
40050,1028,24.92
40051,1028.1,24.95
40052,1031,24.68
40053,1028.9,24.76
40056,1020.6,26.01
40057,998.04,29.15
40058,994.75,28.9
40059,1003.2,27.1
40060,1016.4,25.26
40064,1025.4,25.62
40065,1033.4,24.32
40066,1044.1,23.55
40067,1042.7,24.15
40070,1049.3,23.86
40071,1052.6,23.42
40072,1068.8,23.69
40073,1065.5,23.65
40074,1068.3,23.92
40077,1064.7,24.06
40078,1071.7,23.08
40079,1060.9,23.49
40080,1050.8,24.95
40081,1044.4,25.61
40084,1063,24.88
40085,1060.6,25.19
40086,1057.1,25.61
40087,1029.8,28.27
40088,1025.2,28.68
40091,1040.5,26.84
40092,1054.7,25.7
40093,1057.6,24.68
40094,1065.5,24.18
40095,1071.5,23.12
40098,1076.2,23.01
40099,1073.2,22.99
40100,1092,22.86
40101,1096.6,21.72
40102,1087.7,21.43
40105,1097.9,21.49
40106,1091.1,20.9
40107,1081.4,22.22
40108,1092.9,20.69
40109,1079.6,22.27
40112,1067,24.31
40113,1063.4,24.83
40114,1042.6,27.91
40115,1066.1,24.76
40116,1036.2,30.69
40119,1042.9,29.78
40120,1045.4,28.81
40121,1046.5,27.72
40122,1066.6,25.43
40123,1069.3,24.19
40126,1093.1,23.15
40127,1093,22.84
40128,1098.5,23.04
40129,1087.2,24.24
40130,1093.5,23.36
40133,1109.3,22.89
40134,1110.3,22.41
40135,1109.8,21.63
40136,1094.9,22.63
40137,1091.4,22.19
40140,1106.2,21.16
40141,1105.7,20.47
40142,1110.6,20.48
40144,1091.5,24.74
40147,1095.6,24.51
40148,1108.9,21.92
40149,1109.2,21.12
40150,1099.9,22.46
40151,1106,21.25
40154,1103.2,22.1
40155,1091.9,23.69
40156,1096,22.66
40157,1102.3,22.32
40158,1106.4,21.59
40161,1114.1,21.15
40162,1107.9,21.49
40163,1109.2,20.54
40164,1096.1,22.51
40165,1102.5,21.68
40168,1114,20.49
40169,1118,19.54
40170,1120.6,19.71
40171,1126.5,19.47
40175,1127.8,19.93
40176,1126.2,20.01
40177,1126.4,19.96
40178,1115.1,21.68
40182,1133,20.04
40183,1136.5,19.35
40184,1137.1,19.16
40185,1141.7,19.06
40186,1145,18.13
40189,1147,17.55
40190,1136.2,18.25
40191,1145.7,17.85
40192,1148.5,17.63
40193,1136,17.91
40197,1150.2,17.58
40198,1138,18.68
40199,1116.5,22.27
40200,1091.8,27.31
40203,1096.8,25.41
40204,1092.2,24.55
40205,1097.5,23.14
40206,1084.5,23.73
40207,1073.9,24.62
40210,1089.2,22.59
40211,1103.3,21.48
40212,1097.3,21.6
40213,1063.1,26.08
40214,1066.2,26.11
40217,1056.7,26.51
40218,1070.5,26
40219,1068.1,25.4
40220,1078.5,23.96
40221,1075.5,22.73
40225,1094.9,22.25
40226,1099.5,21.72
40227,1106.8,20.63
40228,1109.2,20.02
40231,1108,19.94
40232,1094.6,21.37
40233,1105.2,20.27
40234,1102.9,20.1
40235,1104.5,19.5
40238,1115.7,19.26
40239,1118.3,19.06
40240,1118.8,18.83
40241,1123,18.72
40242,1138.7,17.42
40245,1138.5,17.79
40246,1140.5,17.92
40247,1145.6,18.57
40248,1150.2,18.06
40249,1150,17.58
40252,1150.5,18
40253,1159.5,17.69
40254,1166.2,16.91
40255,1165.8,16.62
40256,1159.9,16.97
40259,1165.8,16.87
40260,1174.2,16.35
40261,1167.7,17.55
40262,1165.7,18.4
40263,1166.6,17.77
40266,1173.2,17.59
40267,1173.3,17.13
40268,1169.4,17.59
40269,1178.1,17.47
40273,1187.4,17.02
40274,1189.4,16.23
40275,1182.5,16.62
40276,1186.4,16.48
40277,1194.4,16.14
40280,1196.5,15.58
40281,1197.3,16.2
40282,1210.7,15.59
40283,1211.7,15.89
40284,1192.1,18.36
40287,1197.5,17.34
40288,1207.2,15.73
40289,1205.9,16.32
40290,1208.7,16.47
40291,1217.3,16.62
40294,1212,17.47
40295,1183.7,22.81
40296,1191.4,21.08
40297,1206.8,18.44
40298,1186.7,22.05
40301,1202.3,20.19
40302,1173.6,23.84
40303,1165.9,24.91
40304,1128.2,32.8
40305,1110.9,40.95
40308,1159.7,28.84
40309,1155.8,28.32
40310,1171.7,25.52
40311,1157.4,26.68
40312,1135.7,31.24
40315,1136.9,30.84
40316,1120.8,33.55
40317,1115,35.32
40318,1071.6,45.79
40319,1087.7,40.1
40322,1073.7,38.32
40323,1074,34.61
40324,1068,35.02
40325,1103.1,29.68
40326,1089.4,32.07
40330,1070.7,35.54
40331,1098.4,30.17
40332,1102.8,29.46
40333,1064.9,35.48
40336,1050.5,36.57
40337,1062,33.7
40338,1055.7,33.73
40339,1086.8,30.57
40340,1091.6,28.79
40343,1089.6,28.58
40344,1115.2,25.87
40345,1114.6,25.92
40346,1116,25.05
40347,1117.5,23.95
40350,1113.2,24.88
40351,1095.3,27.05
40352,1092,26.91
40353,1073.7,29.74
40354,1076.8,28.53
40357,1074.6,29
40358,1041.2,34.13
40359,1030.7,34.54
40360,1027.4,32.86
40361,1022.6,30.12
40365,1028.1,29.65
40366,1060.3,26.84
40367,1070.2,25.71
40368,1078,24.98
40371,1078.8,24.43
40372,1095.3,24.56
40373,1095.2,24.89
40374,1096.5,25.14
40375,1064.9,26.25
40378,1071.2,25.97
40379,1083.5,23.93
40380,1069.6,25.64
40381,1093.7,24.63
40382,1102.7,23.47
40385,1115,22.73
40386,1113.8,23.19
40387,1106.1,24.25
40388,1101.5,24.13
40389,1101.6,23.5
40392,1125.9,22.01
40393,1120.5,22.63
40394,1127.2,22.21
40395,1125.8,22.1
40396,1121.6,21.74
40399,1127.8,22.14
40400,1121.1,22.37
40401,1089.5,25.39
40402,1083.6,25.73
40403,1079.2,26.24
40406,1079.4,26.1
40407,1092.5,24.33
40408,1094.2,24.59
40409,1075.6,26.44
40410,1071.7,25.49
40413,1067.4,25.66
40414,1051.9,27.46
40415,1055.3,26.7
40416,1047.2,27.37
40417,1064.6,24.45
40420,1048.9,27.21
40421,1049.3,26.05
40422,1080.3,23.89
40423,1090.1,23.19
40424,1104.5,21.31
40428,1091.8,23.8
40429,1098.9,23.25
40430,1104.2,22.81
40431,1109.5,21.99
40434,1121.9,21.21
40435,1121.1,21.56
40436,1125.1,22.1
40437,1124.7,21.72
40438,1125.6,22.01
40441,1142.7,21.5
40442,1139.8,22.35
40443,1134.3,22.51
40444,1124.8,23.87
40445,1148.7,21.71
40448,1142.2,22.54
40449,1147.7,22.6
40450,1144.7,23.25
40451,1141.2,23.7
40452,1146.2,22.5
40455,1137,23.53
40456,1160.8,21.76
40457,1160,21.49
40458,1158.1,21.56
40459,1165.2,20.71
40462,1165.3,18.96
40463,1169.8,18.93
40464,1178.1,19.07
40465,1173.8,19.88
40466,1176.2,19.03
40469,1184.7,19.09
40470,1165.9,20.63
40471,1178.2,19.79
40472,1180.3,19.27
40473,1183.1,18.78
40476,1185.6,19.85
40477,1185.6,20.22
40478,1182.5,20.71
40479,1183.8,20.88
40480,1183.3,21.2
40483,1184.4,21.83
40484,1193.6,21.57
40485,1198,19.56
40486,1221.1,18.52
40487,1225.8,18.26
40490,1223.2,18.29
40491,1213.4,19.08
40492,1218.7,18.47
40493,1213.5,18.64
40494,1199.2,20.61
40497,1197.8,20.2
40498,1178.3,22.58
40499,1178.6,21.76
40500,1196.7,18.75
40501,1199.7,18.04
40504,1197.8,18.37
40505,1180.7,20.63
40506,1198.3,19.56
40508,1189.4,22.22
40511,1187.8,21.53
40512,1180.5,23.54
40513,1206.1,21.36
40514,1221.5,19.39
40515,1224.7,18.01
40518,1223.1,18.02
40519,1223.8,17.99
40520,1228.3,17.74
40521,1233,17.25
40522,1240.4,17.61
40525,1240.5,17.55
40526,1241.6,17.61
40527,1235.2,17.94
40528,1242.9,17.39
40529,1243.9,16.11
40532,1247.1,16.41
40533,1254.6,16.49
40534,1258.8,15.45
40535,1256.8,16.47
40539,1257.5,17.67
40540,1258.5,17.52
40541,1259.8,17.28
40542,1257.9,17.52
40543,1257.6,17.75
40546,1271.9,17.61
40547,1270.2,17.38
40548,1276.6,17.02
40549,1273.8,17.4
40550,1271.5,17.14
40553,1269.8,17.54
40554,1274.5,16.89
40555,1286,16.24
40556,1283.8,16.39
40557,1293.2,15.46
40561,1295,15.87
40562,1281.9,17.31
40563,1280.3,17.99
40564,1283.3,18.47
40567,1290.8,17.65
40568,1291.2,17.59
40569,1296.6,16.64
40570,1299.5,16.15
40571,1276.3,20.04
40574,1286.1,19.53
40575,1307.6,17.63
40576,1304,17.3
40577,1307.1,16.69
40578,1310.9,15.93
40581,1319,16.28
40582,1324.6,15.81
40583,1320.9,15.87
40584,1321.9,16.09
40585,1329.2,15.69
40588,1332.3,15.95
40589,1328,16.37
40590,1336.3,16.72
40591,1340.4,16.59
40592,1343,16.43
40596,1315.4,20.8
40597,1307.4,22.13
40598,1306.1,21.32
40599,1319.9,19.22
40602,1327.2,18.35
40603,1306.3,21.01
40604,1308.4,20.7
40605,1331,18.6
40606,1321.2,19.06
40609,1310.1,20.66
40610,1321.8,19.82
40611,1320,20.22
40612,1295.1,21.88
