date,SP500,USDRMB,SHINDEX,SZINDEX,USDINDEX,EURUSD,tmp_df
2009-06-19 00:00:00,921.23,6.8338,2880.492,11242.287,105.0497,1.3937,
2009-06-22 00:00:00,893.04,6.8328,2896.302,11190.708,105.8568,1.3856,
2009-06-23 00:00:00,895.1,6.8339,2892.697,11125.659,105.5102,1.4075,
2009-06-24 00:00:00,900.94,6.8316,2922.299,11381.637,105.2177,1.3929,
2009-06-25 00:00:00,920.26,6.8331,2925.046,11385.881,105.6723,1.3996,
2009-06-26 00:00:00,918.9,6.8328,2928.211,11413.168,105.1705,1.4058,
2009-06-29 00:00:00,927.23,6.8316,2975.314,11605.511,105.2224,1.4074,
2009-06-30 00:00:00,919.32,6.8319,2959.362,11566.611,105.3308,1.4037,
2009-07-01 00:00:00,923.33,6.8325,3008.15,11848.748,104.6404,1.4152,
2009-07-02 00:00:00,896.42,6.8309,3060.254,11970.721,105.2766,1.3946,
2009-07-06 00:00:00,898.72,6.833,3124.667,12489.925,105.5519,1.3973,
2009-07-07 00:00:00,881.03,6.8326,3089.45,12362.442,105.5656,1.3916,
2009-07-08 00:00:00,879.56,6.8336,3080.774,12488.581,105.9152,1.3874,
2009-07-09 00:00:00,882.68,6.8325,3123.035,12637.936,105.5701,1.4023,
2009-07-10 00:00:00,879.13,6.8313,3113.932,12706.007,106.0363,1.3935,
2009-07-13 00:00:00,901.05,6.832,3080.556,12660.545,105.9968,1.3984,
2009-07-14 00:00:00,905.84,6.8332,3145.157,12991.064,105.664,1.397,
2009-07-15 00:00:00,932.68,6.8328,3188.551,13079.256,104.8185,1.4103,
2009-07-16 00:00:00,940.74,6.8315,3183.742,13081.89,104.7307,1.4141,
2009-07-17 00:00:00,940.38,6.831,3189.741,13131.972,104.594,1.4099,
2009-07-20 00:00:00,951.13,6.8321,3266.92,13381.215,104.0858,1.4227,
2009-07-21 00:00:00,954.58,6.8311,3213.206,13177.212,104.0308,1.4213,
2009-07-22 00:00:00,954.07,6.8309,3296.615,13353.211,103.8692,1.4206,
2009-07-23 00:00:00,976.29,6.8307,3328.49,13521.654,103.5537,1.4151,
2009-07-24 00:00:00,979.26,6.8318,3372.603,13531.719,103.7099,1.42,
2009-07-27 00:00:00,982.18,6.8316,3435.212,13743.402,103.6785,1.4243,
2009-07-28 00:00:00,979.62,6.831,3438.371,13836.656,103.5676,1.4172,
2009-07-29 00:00:00,975.15,6.8314,3266.432,13070.595,104.1654,1.4034,
2009-07-30 00:00:00,986.75,6.8335,3321.56,13272.531,103.9054,1.4065,
2009-07-31 00:00:00,987.48,6.8323,3412.062,13670.718,103.2817,1.4255,
2009-08-03 00:00:00,1002.63,6.831,3462.59,13856.992,102.6937,1.4417,
2009-08-04 00:00:00,1005.65,6.8303,3471.442,13904.546,102.7821,1.4396,
2009-08-05 00:00:00,1002.72,6.8306,3428.501,13782.941,102.843,1.4413,
2009-08-06 00:00:00,997.08,6.8304,3356.33,13495.969,102.9743,1.4353,
2009-08-07 00:00:00,1010.48,6.8316,3260.69,12975.257,103.4971,1.418,
2009-08-10 00:00:00,1007.1,6.8346,3249.76,12973.649,103.6275,1.4145,
2009-08-11 00:00:00,994.35,6.8352,3264.726,13137.106,103.8867,1.4148,
2009-08-12 00:00:00,1005.81,6.8351,3112.719,12591.662,103.5823,1.4202,
2009-08-13 00:00:00,1012.73,6.8343,3140.56,12802.906,103.2651,1.4278,
2009-08-14 00:00:00,1004.09,6.8328,3046.972,12499.749,103.4804,1.4202,
2009-08-17 00:00:00,979.73,6.8333,2870.63,11668.8,104.0992,1.4074,
2009-08-18 00:00:00,989.67,6.8339,2910.884,11773.302,104.1031,1.4131,
2009-08-19 00:00:00,996.46,6.8329,2785.584,11209.925,103.4362,1.4234,
2009-08-20 00:00:00,1007.37,6.8318,2911.582,11648.353,103.364,1.4247,
2009-08-21 00:00:00,1026.13,6.8313,2960.771,11892.017,103.0312,1.4325,
2009-08-24 00:00:00,1025.57,6.8309,2993.429,12075.797,102.9497,1.4296,
2009-08-25 00:00:00,1028.0,6.8311,2915.803,11688.174,102.9335,1.4299,
2009-08-26 00:00:00,1028.12,6.8313,2967.595,11995.025,103.8524,1.4242,
2009-08-27 00:00:00,1030.98,6.832,2946.395,11897.735,103.7876,1.435,
2009-08-28 00:00:00,1028.93,6.8309,2860.688,11450.079,103.4609,1.4302,
2009-08-31 00:00:00,1020.62,6.8312,2667.745,10585.085,103.6235,1.4331,
2009-09-01 00:00:00,998.04,6.8308,2683.724,10614.284,104.2041,1.4217,
2009-09-02 00:00:00,994.75,6.8316,2714.974,10738.953,104.1501,1.4261,
2009-09-03 00:00:00,1003.24,6.8307,2845.024,11404.052,103.9558,1.4257,
2009-09-04 00:00:00,1016.4,6.831,2861.609,11519.681,103.5832,1.4297,
2009-09-08 00:00:00,1025.39,6.83,2930.475,11923.336,102.7411,1.4494,
2009-09-09 00:00:00,1033.37,6.8292,2946.259,12047.224,102.6967,1.4565,
2009-09-10 00:00:00,1044.14,6.8288,2924.883,11887.023,102.7065,1.458,
2009-09-11 00:00:00,1042.73,6.8282,2989.792,12096.264,102.3186,1.4581,
2009-09-14 00:00:00,1049.34,6.828,3026.741,12385.06,102.6073,1.4627,
2009-09-15 00:00:00,1052.63,6.8284,3033.728,12438.243,102.4204,1.4662,
2009-09-16 00:00:00,1068.76,6.8281,2999.71,12294.875,101.8683,1.4708,
2009-09-17 00:00:00,1065.49,6.8272,3060.26,12473.607,101.7968,1.4741,
2009-09-18 00:00:00,1068.3,6.8271,2962.667,11977.401,102.06,1.4715,
2009-09-21 00:00:00,1064.66,6.828,2967.011,12045.205,102.2885,1.4676,
2009-09-22 00:00:00,1071.66,6.8289,2897.553,11813.46,101.8116,1.4789,
2009-09-23 00:00:00,1060.87,6.8271,2842.721,11462.334,101.9111,1.4695,
2009-09-24 00:00:00,1050.78,6.828,2853.554,11475.876,102.3561,1.466,
2009-09-25 00:00:00,1044.38,6.8287,2838.842,11384.162,102.4108,1.4669,
2009-09-28 00:00:00,1062.98,6.8279,2763.525,11086.709,102.3274,1.4615,
2009-09-29 00:00:00,1060.61,6.8288,2754.54,11069.282,102.6433,1.4582,
2009-09-30 00:00:00,1057.08,6.829,2779.426,11206.847,102.0463,1.4636,
2009-10-09 00:00:00,1071.49,6.827,2911.715,11801.234,101.1558,1.4728,
2009-10-13 00:00:00,1073.19,6.827,2936.191,11874.901,100.7075,1.4852,
2009-10-14 00:00:00,1092.02,6.8269,2970.532,11975.907,100.3755,1.4923,
2009-10-15 00:00:00,1096.56,6.8267,2979.788,12010.18,100.3401,1.4938,
2009-10-16 00:00:00,1087.68,6.827,2976.633,12033.368,100.5583,1.4902,
2009-10-19 00:00:00,1097.91,6.8275,3038.273,12483.265,100.3707,1.4965,
2009-10-20 00:00:00,1091.06,6.8273,3084.454,12676.238,100.7124,1.4936,
2009-10-21 00:00:00,1081.4,6.8278,3070.589,12692.716,100.3272,1.5007,
2009-10-22 00:00:00,1092.91,6.8272,3051.412,12624.682,100.5636,1.5025,
2009-10-23 00:00:00,1079.6,6.8275,3107.847,12843.213,100.6614,1.5006,
2009-10-26 00:00:00,1066.95,6.828,3109.566,12815.259,101.0004,1.4866,
2009-10-27 00:00:00,1063.41,6.8284,3021.459,12412.449,101.4524,1.4812,
2009-10-28 00:00:00,1042.63,6.8283,3031.329,12505.327,101.7153,1.4718,
2009-10-29 00:00:00,1066.11,6.8285,2960.466,12193.159,101.396,1.4835,
2009-10-30 00:00:00,1036.19,6.8281,2995.848,12297.162,101.5122,1.4717,
2009-11-02 00:00:00,1042.88,6.8282,3076.649,12715.652,101.3427,1.4775,
2009-11-03 00:00:00,1045.41,6.8279,3114.227,12859.856,101.8018,1.4725,
2009-11-04 00:00:00,1046.5,6.828,3128.537,12931.208,101.2794,1.4863,
2009-11-05 00:00:00,1066.63,6.8277,3155.053,12901.701,101.2518,1.4872,
2009-11-06 00:00:00,1069.3,6.8276,3164.037,12987.199,101.2687,1.4843,
2009-11-09 00:00:00,1093.08,6.8273,3175.585,13036.303,100.5797,1.4995,
2009-11-10 00:00:00,1093.01,6.8268,3178.61,13151.491,100.561,1.4989,
2009-11-12 00:00:00,1087.24,6.8268,3172.945,13180.278,100.8303,1.4844,
2009-11-13 00:00:00,1093.48,6.8273,3187.647,13264.4,100.4465,1.4906,
2009-11-16 00:00:00,1109.3,6.8272,3275.048,13699.678,100.0739,1.4968,
2009-11-17 00:00:00,1110.32,6.8271,3282.889,13671.077,100.5978,1.4875,
2009-11-18 00:00:00,1109.8,6.8275,3303.234,13642.349,100.1177,1.4962,
2009-11-19 00:00:00,1094.9,6.8274,3320.612,13699.545,100.6474,1.4925,
2009-11-20 00:00:00,1091.38,6.8278,3308.346,13695.146,100.8321,1.4861,
2009-11-23 00:00:00,1106.24,6.8279,3338.663,13854.661,100.3442,1.4961,
2009-11-24 00:00:00,1105.65,6.8276,3223.526,13453.279,100.4003,1.4961,
2009-11-25 00:00:00,1110.63,6.8275,3290.165,13814.554,99.8207,1.5136,
2009-11-27 00:00:00,1091.49,6.8269,3096.265,12876.146,100.3497,1.4985,
2009-11-30 00:00:00,1095.63,6.8272,3195.301,13486.773,100.1836,1.5004,
2009-12-01 00:00:00,1108.86,6.827,3235.363,13682.167,99.6725,1.5082,
2009-12-02 00:00:00,1109.24,6.8268,3269.752,13800.503,99.7282,1.5045,
2009-12-03 00:00:00,1099.92,6.827,3264.628,13759.835,99.7449,1.5053,
2009-12-04 00:00:00,1105.98,6.8272,3317.044,13884.929,100.217,1.4856,
2009-12-07 00:00:00,1103.25,6.8278,3331.897,14051.517,100.3789,1.4824,
2009-12-08 00:00:00,1091.94,6.8277,3296.664,13930.284,100.7665,1.47,
2009-12-09 00:00:00,1095.95,6.8279,3239.568,13772.169,100.8279,1.4724,
2009-12-10 00:00:00,1102.35,6.8276,3254.264,13868.801,100.8308,1.4729,
2009-12-11 00:00:00,1106.41,6.8277,3247.318,13875.868,101.1043,1.4622,
2009-12-14 00:00:00,1114.11,6.8279,3302.904,13940.44,100.8339,1.4657,
2009-12-15 00:00:00,1107.93,6.8278,3274.46,13825.839,101.1688,1.4537,
2009-12-16 00:00:00,1109.18,6.828,3255.213,13664.971,100.9762,1.453,
2009-12-17 00:00:00,1096.08,6.8281,3179.078,13391.724,102.0368,1.4339,
2009-12-18 00:00:00,1102.47,6.8284,3113.886,12914.968,101.97,1.4346,
2009-12-21 00:00:00,1114.05,6.8283,3122.973,13011.15,101.8475,1.4279,
2009-12-22 00:00:00,1118.02,6.8285,3050.52,12647.509,102.1172,1.4249,
2009-12-23 00:00:00,1120.59,6.8287,3073.777,12813.293,101.7702,1.4335,
2009-12-24 00:00:00,1126.48,6.8285,3153.41,13305.307,101.6892,1.4379,
2009-12-28 00:00:00,1127.78,6.8282,3188.785,13463.983,101.5361,1.4378,
2009-12-29 00:00:00,1126.2,6.8282,3211.761,13503.986,101.7245,1.4354,
2009-12-30 00:00:00,1126.42,6.8283,3262.6,13644.466,101.9227,1.4338,
2009-12-31 00:00:00,1115.1,6.8282,3277.139,13699.97,101.7619,1.4324,
2010-01-04 00:00:00,1132.99,6.8281,3243.76,13533.537,101.1818,1.441,
2010-01-05 00:00:00,1136.52,6.8278,3282.179,13517.375,101.0172,1.4364,
2010-01-06 00:00:00,1137.14,6.8277,3254.215,13505.184,100.8879,1.4409,
2010-01-07 00:00:00,1141.69,6.8276,3192.776,13235.48,101.1554,1.431,
2010-01-08 00:00:00,1144.98,6.8279,3195.997,13267.436,100.9347,1.441,
2010-01-11 00:00:00,1146.98,6.8275,3212.75,13161.09,100.3722,1.4511,
2010-01-12 00:00:00,1136.22,6.8274,3273.966,13381.25,100.7315,1.4489,
2010-01-13 00:00:00,1145.68,6.8273,3172.658,13016.557,100.7863,1.4511,
2010-01-14 00:00:00,1148.46,6.8272,3215.55,13204.189,100.6413,1.4501,
2010-01-15 00:00:00,1136.03,6.8271,3224.152,13264.372,100.8046,1.4383,
2010-01-19 00:00:00,1150.23,6.827,3246.874,13350.671,101.0125,1.4282,
2010-01-20 00:00:00,1138.04,6.8273,3151.85,12916.154,101.7152,1.41,
2010-01-21 00:00:00,1116.48,6.8272,3158.863,12917.154,101.6901,1.4082,
2010-01-22 00:00:00,1091.76,6.8271,3128.588,12595.935,101.9835,1.4138,
2010-01-25 00:00:00,1096.78,6.827,3094.411,12470.188,101.9565,1.4148,
2010-01-26 00:00:00,1092.17,6.8269,3019.394,12162.556,102.377,1.4072,
2010-01-27 00:00:00,1097.5,6.827,2986.607,12046.779,102.3375,1.4022,
2010-01-28 00:00:00,1084.53,6.8271,2994.143,12120.476,102.3239,1.3971,
2010-01-29 00:00:00,1073.87,6.827,2989.292,12137.204,102.8052,1.3861,
2010-02-01 00:00:00,1089.19,6.8271,2941.36,11989.107,102.7733,1.393,
2010-02-02 00:00:00,1103.32,6.8271,2934.713,11912.927,102.4495,1.3963,
2010-02-03 00:00:00,1097.28,6.8269,3003.835,12262.567,102.6529,1.3895,
2010-02-04 00:00:00,1063.11,6.827,2995.308,12169.479,103.1226,1.3724,
2010-02-05 00:00:00,1066.19,6.8272,2939.402,11917.136,103.6204,1.3677,
2010-02-08 00:00:00,1056.74,6.8273,2935.174,11947.336,103.3646,1.3647,
2010-02-09 00:00:00,1070.52,6.8271,2948.842,11970.438,103.0363,1.3793,
2010-02-10 00:00:00,1068.13,6.8269,2982.5,12185.378,103.1771,1.3734,
2010-02-11 00:00:00,1078.47,6.827,2985.499,12224.6,103.0298,1.3692,
2010-02-12 00:00:00,1075.51,6.8269,3018.133,12304.784,102.9881,1.363,
2010-02-22 00:00:00,1108.01,6.8271,3003.398,12213.544,102.7125,1.3595,
2010-02-23 00:00:00,1094.6,6.827,2982.575,12069.209,102.9297,1.351,
2010-02-24 00:00:00,1105.24,6.8271,3022.177,12282.093,102.9189,1.3539,
2010-02-25 00:00:00,1102.94,6.827,3060.618,12494.269,103.2776,1.3549,
2010-02-26 00:00:00,1104.49,6.8269,3051.943,12436.655,102.575,1.3625,
2010-03-01 00:00:00,1115.71,6.8267,3087.842,12588.26,102.6849,1.3562,
2010-03-02 00:00:00,1118.31,6.8268,3073.108,12548.91,102.3755,1.3613,
2010-03-03 00:00:00,1118.79,6.8266,3097.005,12612.693,101.8894,1.3695,
2010-03-04 00:00:00,1122.97,6.8265,3023.373,12312.889,102.2992,1.358,
2010-03-05 00:00:00,1138.7,6.8266,3031.065,12341.739,102.1641,1.3623,
2010-03-08 00:00:00,1138.5,6.8266,3053.232,12437.567,102.1281,1.3632,
2010-03-09 00:00:00,1140.45,6.8265,3069.141,12507.657,102.0802,1.36,
2010-03-10 00:00:00,1145.61,6.8264,3048.927,12391.645,101.9249,1.3658,
2010-03-11 00:00:00,1150.24,6.8263,3051.282,12367.687,101.9418,1.368,
2010-03-12 00:00:00,1149.99,6.8262,3013.412,12169.11,101.5599,1.3765,
2010-03-15 00:00:00,1150.51,6.8261,2976.939,11903.333,101.8553,1.3674,
2010-03-16 00:00:00,1159.46,6.8263,2992.841,11948.76,101.5093,1.3772,
2010-03-17 00:00:00,1166.21,6.8262,3050.479,12233.774,101.3675,1.3735,
2010-03-18 00:00:00,1165.83,6.8262,3046.089,12236.725,101.6547,1.3601,
2010-03-19 00:00:00,1159.9,6.8263,3067.75,12352.919,101.9315,1.353,
2010-03-22 00:00:00,1165.81,6.8264,3074.576,12352.446,102.0356,1.3567,
2010-03-23 00:00:00,1174.17,6.8263,3053.125,12304.981,101.9077,1.3491,
2010-03-24 00:00:00,1167.72,6.8264,3056.808,12290.043,102.5312,1.3324,
2010-03-25 00:00:00,1165.73,6.8266,3019.176,12086.899,102.4878,1.3283,
2010-03-26 00:00:00,1166.59,6.8268,3059.715,12240.356,102.5777,1.341,
2010-03-29 00:00:00,1173.22,6.8266,3123.798,12552.449,102.1918,1.3474,
2010-03-30 00:00:00,1173.27,6.8264,3128.468,12593.035,102.1624,1.3418,
2010-03-31 00:00:00,1169.43,6.8263,3109.105,12494.35,101.8181,1.3505,
2010-04-01 00:00:00,1178.1,6.8261,3147.416,12686.063,101.6018,1.3582,
2010-04-06 00:00:00,1189.44,6.826,3158.681,12702.835,101.6544,1.3393,
2010-04-07 00:00:00,1182.45,6.8259,3148.222,12631.971,101.6514,1.3337,
2010-04-08 00:00:00,1186.44,6.8259,3118.709,12427.002,101.6279,1.3356,
2010-04-09 00:00:00,1194.37,6.826,3145.347,12555.123,101.3771,1.3499,
2010-04-12 00:00:00,1196.48,6.8259,3129.263,12399.2,101.1539,1.3585,
2010-04-13 00:00:00,1197.3,6.826,3161.251,12511.891,101.1911,1.3615,
2010-04-14 00:00:00,1210.65,6.8261,3166.183,12557.695,100.853,1.3649,
2010-04-15 00:00:00,1211.67,6.826,3164.966,12513.291,101.1069,1.3581,
2010-04-16 00:00:00,1192.13,6.8261,3130.302,12416.86,101.3954,1.3502,
2010-04-19 00:00:00,1197.52,6.8262,2980.297,11644.577,101.7292,1.349,
2010-04-20 00:00:00,1207.17,6.8263,2979.533,11538.976,101.3426,1.344,
2010-04-21 00:00:00,1205.94,6.8264,3033.278,11766.815,101.3464,1.3386,
2010-04-22 00:00:00,1208.67,6.8263,2999.484,11703.962,101.6181,1.3286,
2010-04-23 00:00:00,1217.28,6.8264,2983.537,11702.87,101.5602,1.3381,
2010-04-26 00:00:00,1212.05,6.8263,2969.503,11602.634,101.411,1.3392,
2010-04-27 00:00:00,1183.71,6.8262,2907.928,11355.367,101.9503,1.3161,
2010-04-28 00:00:00,1191.36,6.8264,2900.331,11333.847,102.3628,1.3204,
2010-04-29 00:00:00,1206.78,6.8265,2868.432,11196.349,101.7832,1.3242,
2010-04-30 00:00:00,1186.69,6.8263,2870.611,11162.537,101.7134,1.3295,
2010-05-04 00:00:00,1173.6,6.8265,2835.277,10960.771,102.6726,1.2971,
2010-05-05 00:00:00,1165.9,6.8267,2857.151,11003.731,103.2675,1.2817,
2010-05-06 00:00:00,1128.15,6.8269,2739.702,10422.564,104.1494,1.2624,
2010-05-07 00:00:00,1110.88,6.8271,2688.383,10146.425,104.1383,1.2753,
2010-05-10 00:00:00,1159.73,6.8269,2698.757,10264.045,103.1575,1.2787,
2010-05-11 00:00:00,1155.79,6.827,2647.574,10091.204,103.2857,1.2632,
2010-05-12 00:00:00,1171.67,6.8271,2655.714,10146.632,103.3909,1.2629,
2010-05-13 00:00:00,1157.44,6.8272,2710.507,10417.805,103.3152,1.2522,
2010-05-14 00:00:00,1135.68,6.8273,2696.629,10330.141,104.1441,1.2357,
2010-05-17 00:00:00,1136.94,6.8275,2559.931,9731.718,104.7563,1.2396,
2010-05-18 00:00:00,1120.8,6.8276,2594.783,10003.807,104.402,1.2172,
2010-05-19 00:00:00,1115.05,6.8278,2587.807,9991.401,105.2733,1.2424,
2010-05-20 00:00:00,1071.59,6.8277,2555.94,9945.551,105.7369,1.2472,
2010-05-21 00:00:00,1087.69,6.8276,2583.522,10209.069,105.1072,1.257,
2010-05-24 00:00:00,1073.65,6.8277,2673.423,10620.125,105.4566,1.2347,
2010-05-25 00:00:00,1074.03,6.8279,2622.63,10365.225,106.3819,1.2372,
2010-05-26 00:00:00,1067.95,6.828,2625.793,10361.697,106.0183,1.2159,
2010-05-27 00:00:00,1103.06,6.8281,2655.918,10543.333,105.2103,1.2355,
2010-05-28 00:00:00,1089.41,6.8279,2655.767,10495.652,105.1159,1.227,
2010-06-01 00:00:00,1070.71,6.8279,2568.283,10098.454,105.4713,1.2211,
2010-06-02 00:00:00,1098.38,6.8281,2571.423,10188.141,105.4913,1.2246,
2010-06-03 00:00:00,1102.83,6.828,2552.656,10118.039,105.3038,1.2161,
2010-06-04 00:00:00,1064.88,6.8281,2553.593,10187.203,105.9892,1.1964,
2010-06-07 00:00:00,1050.47,6.8283,2511.729,9992.674,106.3753,1.1916,
2010-06-08 00:00:00,1062.0,6.8284,2513.947,10038.784,106.2092,1.1964,
2010-06-09 00:00:00,1055.69,6.8282,2583.87,10346.27,105.7928,1.1985,
2010-06-10 00:00:00,1086.84,6.8281,2562.58,10222.218,105.4018,1.2106,
2010-06-11 00:00:00,1091.6,6.8279,2569.942,10239.333,105.4545,1.211,
2010-06-17 00:00:00,1116.04,6.8277,2560.245,10162.365,104.3904,1.2379,
2010-06-18 00:00:00,1117.51,6.8275,2513.222,9966.538,104.1779,1.2385,
2010-06-21 00:00:00,1113.2,6.8275,2586.21,10309.605,103.6613,1.2322,
2010-06-22 00:00:00,1095.31,6.798,2588.698,10345.547,103.9636,1.2268,
2010-06-23 00:00:00,1092.04,6.8102,2569.872,10256.266,104.3233,1.231,
2010-06-24 00:00:00,1073.69,6.81,2566.745,10250.901,104.4461,1.2328,
2010-06-25 00:00:00,1076.76,6.7896,2552.817,10104.831,104.3049,1.2367,
2010-06-28 00:00:00,1074.57,6.789,2535.278,10012.055,104.1209,1.228,
2010-06-29 00:00:00,1041.24,6.7901,2427.053,9508.905,104.8643,1.2188,
2010-06-30 00:00:00,1030.71,6.7909,2398.37,9386.937,104.8058,1.2232,
2010-07-01 00:00:00,1027.37,6.7858,2373.792,9203.909,104.6327,1.2516,
2010-07-02 00:00:00,1022.58,6.772,2382.901,9227.888,104.4605,1.255,
2010-07-06 00:00:00,1028.06,6.779,2409.424,9363.016,103.9541,1.2625,
2010-07-07 00:00:00,1060.27,6.7781,2421.117,9485.43,104.0139,1.2631,
2010-07-08 00:00:00,1070.25,6.7768,2415.15,9465.799,103.6201,1.2673,
2010-07-09 00:00:00,1077.96,6.7753,2470.923,9816.855,103.5154,1.2639,
2010-07-12 00:00:00,1078.75,6.7718,2490.718,9959.218,103.7774,1.2589,
2010-07-13 00:00:00,1095.34,6.7802,2450.286,9801.76,103.2381,1.2725,
2010-07-14 00:00:00,1095.17,6.7755,2470.44,9803.72,103.1749,1.2742,
2010-07-15 00:00:00,1096.48,6.7741,2424.304,9718.725,103.0442,1.2936,
2010-07-16 00:00:00,1064.88,6.7718,2424.271,9806.639,103.3084,1.2929,
2010-07-19 00:00:00,1071.25,6.78,2475.421,10097.104,103.4221,1.2948,
2010-07-20 00:00:00,1083.48,6.7812,2528.73,10339.429,103.3643,1.289,
2010-07-21 00:00:00,1069.59,6.7802,2535.394,10324.126,103.2686,1.2749,
2010-07-22 00:00:00,1093.67,6.7859,2562.406,10471.774,102.9457,1.2885,
2010-07-23 00:00:00,1102.66,6.779,2572.028,10527.945,102.9822,1.2906,
2010-07-26 00:00:00,1115.01,6.7778,2588.683,10591.125,102.6003,1.2987,
2010-07-27 00:00:00,1113.84,6.7742,2575.368,10566.207,102.5887,1.3,
2010-07-28 00:00:00,1106.13,6.7785,2633.663,10825.167,102.5939,1.2987,
2010-07-29 00:00:00,1101.53,6.7787,2648.116,10838.91,102.4373,1.3079,
2010-07-30 00:00:00,1101.6,6.775,2637.503,10785.346,102.1291,1.3049,
2010-08-02 00:00:00,1125.86,6.7742,2672.516,11004.744,101.6436,1.3174,
2010-08-03 00:00:00,1120.46,6.7722,2627.002,10830.699,101.4671,1.3226,
2010-08-04 00:00:00,1127.24,6.7715,2638.522,10870.382,101.566,1.3153,
2010-08-05 00:00:00,1125.81,6.7783,2620.757,10768.078,101.4721,1.3185,
2010-08-06 00:00:00,1121.64,6.773,2658.392,10942.933,101.4104,1.3277,
2010-08-09 00:00:00,1127.79,6.7685,2672.533,11017.413,101.4867,1.3225,
2010-08-10 00:00:00,1121.06,6.7745,2595.274,10715.394,102.0205,1.3176,
2010-08-11 00:00:00,1089.47,6.7768,2607.497,10806.625,102.5699,1.2845,
2010-08-12 00:00:00,1083.61,6.8015,2575.475,10680.018,102.6996,1.2827,
2010-08-13 00:00:00,1079.25,6.8035,2606.7,10886.568,102.8675,1.2748,
2010-08-16 00:00:00,1079.38,6.8064,2661.708,11164.789,102.6219,1.2821,
2010-08-17 00:00:00,1092.54,6.7979,2671.893,11281.966,102.2322,1.288,
2010-08-18 00:00:00,1094.16,6.7895,2666.301,11282.333,102.1715,1.2851,
2010-08-19 00:00:00,1075.63,6.7898,2687.979,11321.167,102.5014,1.2816,
2010-08-20 00:00:00,1071.69,6.7884,2642.307,11090.459,102.9867,1.2709,
2010-08-23 00:00:00,1067.36,6.7989,2639.366,11078.855,103.1017,1.2649,
2010-08-24 00:00:00,1051.87,6.7999,2650.307,11214.237,103.2087,1.2628,
2010-08-25 00:00:00,1055.33,6.8007,2596.58,10963.985,103.5112,1.2662,
2010-08-26 00:00:00,1047.22,6.8041,2603.481,11009.49,103.1386,1.2715,
2010-08-27 00:00:00,1064.59,6.8001,2610.742,11034.734,103.1351,1.276,
2010-08-30 00:00:00,1048.92,6.8025,2652.664,11303.328,103.3726,1.2663,
2010-08-31 00:00:00,1049.33,6.8105,2638.798,11338.714,103.4934,1.2688,
2010-09-01 00:00:00,1080.29,6.8126,2622.882,11318.739,102.9076,1.2803,
2010-09-02 00:00:00,1090.1,6.8003,2655.776,11465.153,102.8546,1.2825,
2010-09-03 00:00:00,1104.51,6.7973,2655.394,11467.09,102.4686,1.2895,
2010-09-07 00:00:00,1091.84,6.7799,2698.363,11682.698,102.803,1.2682,
2010-09-08 00:00:00,1098.87,6.7907,2695.291,11722.782,102.5544,1.2723,
2010-09-09 00:00:00,1104.18,6.7817,2656.352,11465.346,102.4528,1.2697,
2010-09-10 00:00:00,1109.55,6.7625,2663.209,11530.987,102.4014,1.2671,
2010-09-13 00:00:00,1121.9,6.7509,2688.32,11690.349,101.7961,1.2874,
2010-09-14 00:00:00,1121.1,6.7378,2688.522,11665.41,101.3456,1.2987,
2010-09-15 00:00:00,1125.07,6.725,2652.503,11412.101,101.6792,1.3012,
2010-09-16 00:00:00,1124.66,6.7181,2602.465,11164.021,101.6523,1.3075,
2010-09-17 00:00:00,1125.59,6.7172,2598.689,11208.252,101.6645,1.3055,
2010-09-20 00:00:00,1142.71,6.711,2588.713,11150.329,101.4659,1.3061,
2010-09-21 00:00:00,1139.78,6.6997,2591.55,11210.741,101.3656,1.3249,
2010-09-27 00:00:00,1142.16,6.7098,2627.967,11409.813,100.1607,1.3441,
2010-09-28 00:00:00,1147.7,6.7051,2611.354,11274.485,100.0216,1.3584,
2010-09-29 00:00:00,1144.73,6.6936,2610.678,11223.862,99.8175,1.3621,
2010-09-30 00:00:00,1141.2,6.7011,2655.658,11468.543,99.9943,1.3628,
2010-10-08 00:00:00,1165.15,6.683,2738.744,11911.369,98.7479,1.394,
2010-10-12 00:00:00,1169.77,6.6775,2841.407,12373.279,98.8569,1.3915,
2010-10-13 00:00:00,1178.1,6.6693,2861.361,12602.995,98.4052,1.3959,
2010-10-14 00:00:00,1173.81,6.6582,2879.636,12507.71,98.1362,1.4081,
2010-10-15 00:00:00,1176.19,6.6497,2971.16,12765.501,98.2716,1.3977,
2010-10-18 00:00:00,1184.71,6.6541,2955.227,12649.27,98.4475,1.3949,
2010-10-19 00:00:00,1165.9,6.6553,3001.853,12970.198,99.1269,1.3739,
2010-10-20 00:00:00,1178.17,6.6754,3003.951,13130.012,98.7464,1.3956,
2010-10-21 00:00:00,1180.26,6.6695,2983.533,13111.52,98.724,1.3925,
2010-10-22 00:00:00,1183.08,6.6759,2975.043,13224.978,98.9832,1.3954,
2010-10-25 00:00:00,1185.62,6.6729,3051.419,13734.197,98.4955,1.3954,
2010-10-26 00:00:00,1185.64,6.6762,3041.543,13729.963,98.8682,1.3857,
2010-10-27 00:00:00,1182.45,6.6912,2997.048,13452.171,99.4146,1.3773,
2010-10-28 00:00:00,1183.78,6.6986,2992.579,13445.025,98.8809,1.3929,
2010-10-29 00:00:00,1183.26,6.6908,2978.835,13367.236,98.711,1.3944,
2010-11-01 00:00:00,1184.38,6.6886,3054.021,13743.771,98.6635,1.3895,
